timestamp,action,price,quantity,slippage,total_value,pnl,cumulative_pnl,ma_value
2025-06-24T19:41:11.380314,BUY,143.79795686999998,69.54201726969225,0.28702186999999996,9980.039920159681,0,-19.96007984031894,0
2025-06-24T19:41:18.308224,SELL,143.22391313,69.54201726969225,0.28702186999999996,9960.079840319362,-39.920159680637276,-39.92015968063788,0
2025-06-24T19:41:23.060481,BUY,143.79795686999998,69.26440442630027,0.28702186999999996,9940.19944143649,0,-59.800558563509185,0
2025-06-24T21:03:29.762686,BUY,144.947407605,68.99054053626998,0.144802605,9990.00999000999,0,-9.99000999000964,0
2025-06-24T21:04:22.341237,SELL,144.91609884,68.99054053626998,0.14506116,9997.839991379127,-2.1600086208734424,-2.160008620872759,0
